images\1.jpg,0.002168487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.0010842435,0.0010842435,0.0010842435,0.002168487,0.0,0.002168487,0.0,0.0,0.002168487,0.004336974,0.0010842435,0.0010842435,0.0,0.0010842435,0.0032527307,0.0054212175,0.0032527307,0.002168487,0.0010842435,0.0010842435,0.0065054614,0.004336974,0.004336974,0.0032527307,0.009758192,0.010842435,0.0010842435,0.0010842435,0.0010842435,0.002168487,0.010842435,0.007589705,0.013010923,0.0010842435,0.007589705,0.017347896,0.017347896,0.004336974,0.0010842435,0.0054212175,0.026021846,0.026021846,0.0010842435,0.0,0.008673948,0.020600626,0.023853358,0.0,0.0010842435,0.013010923,0.03361155,0.04011701,0.0,0.0010842435,0.007589705,0.031443063,0.023853358,0.0,0.0032527307,0.004336974,0.017347896,0.020600626,0.0,0.0032527307,0.010842435,0.014095166,0.010842435,0.0,0.0010842435,0.0065054614,0.009758192,0.0010842435,0.0,0.0,0.0032527307,0.0054212175,0.0,0.0,0.0010842435,0.0032527307,0.0065054614,0.0,0.0,0.0010842435,0.0032527307,0.0032527307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.002168487,0.007589705,0.014095166,0.0,0.0010842435,0.0,0.0054212175,0.13119347,0.0,0.0,0.0010842435,0.013010923,0.12143528,0.0,0.0010842435,0.0,0.009758192,0.04011701,0.0,0.0010842435,0.0010842435,0.0065054614,0.008673948,0.0,0.0010842435,0.002168487,0.0010842435,0.004336974,0.0,0.0010842435,0.0010842435,0.0010842435,0.0,0.0,0.0010842435,0.0,0.004336974,0.0,0.0,0.0,0.002168487,0.002168487,0.0,0.0,0.0010842435,0.0,0.004336974,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004336974,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.0,0.0032527307,0.0,0.0,0.0,0.0,0.011926679,0.0,0.002168487,0.0,0.0,0.009758192,0.0,0.0,0.0,0.0,0.004336974,0.0,0.002168487,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.0,0.0010842435,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.002168487,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.002168487,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0054212175,0.0,0.002168487,0.0,0.0010842435,0.08023402,0.0,0.0,0.0,0.0,0.4781514,0.0032527307,0.0010842435,0.0,0.0065054614,0.19841656,0.027106088,0.0010842435,0.002168487,0.0054212175,0.017347896,0.004336974,0.0032527307,0.0010842435,0.002168487,0.0,0.0,0.008673948,0.0065054614,0.0,0.0010842435,0.0,0.0032527307,0.010842435,0.0010842435,0.0,0.0,0.014095166,0.009758192,0.0,0.0,0.0,0.009758192,0.010842435,0.0,0.0,0.0,0.007589705,0.008673948,0.0,0.0,0.0,0.0065054614,0.011926679,0.0,0.0,0.0,0.0032527307,0.004336974,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.0,0.0010842435,0.0010842435,0.0,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032527307,0.0,0.0,0.0054212175,0.0,0.0,0.0,0.0032527307,0.34045246,0.0,0.0010842435,0.0,0.0054212175,0.7264432,0.0,0.0,0.0,0.017347896,0.017347896,0.002168487,0.0054212175,0.004336974,0.004336974,0.0,0.0010842435,0.004336974,0.017347896,0.004336974,0.0,0.0,0.010842435,0.028190332,0.0,0.0,0.0,0.009758192,0.037948523,0.0,0.0,0.0,0.0065054614,0.07156007,0.0,0.0,0.0,0.0054212175,0.100834645,0.0,0.0,0.0,0.0032527307,0.056380663,0.0,0.0,0.0,0.0,0.035780035,0.0,0.0,0.0,0.0,0.01517941,0.0,0.0,0.0,0.0,0.0065054614,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.002168487,0.0,0.0054212175,0.0,0.0,0.0,0.0010842435,0.010842435,0.0,0.0010842435,0.0032527307,0.0010842435,0.0065054614,0.0,0.010842435,0.004336974,0.002168487,0.0,0.0,0.011926679,0.002168487,0.0,0.0,0.0,0.0054212175,0.007589705,0.0010842435,0.0,0.0,0.0054212175,0.016263653,0.0,0.0,0.0,0.0054212175,0.013010923,0.0,0.0,0.0,0.002168487,0.026021846,0.0,0.0,0.0,0.0032527307,0.032527305,0.0,0.0,0.0,0.0065054614,0.031443063,0.0,0.0,0.0,0.0010842435,0.01843214,0.0,0.0,0.0,0.0,0.0065054614,0.0,0.0,0.0,0.0,0.0054212175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002168487,0.0,0.0,0.002168487,0.0,0.0,0.002168487,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.0,0.002168487,0.0054212175,0.0,0.0,0.0,0.002168487,0.0032527307,0.0,0.0,0.0,0.0054212175,0.004336974,0.0,0.0,0.0,0.0,0.004336974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002168487,0.0054212175,0.0,0.0,0.0,0.0032527307,0.002168487,0.0,0.0,0.0,0.0010842435,0.004336974,0.0,0.0,0.0,0.0032527307,0.008673948,0.0,0.0,0.0,0.0,0.007589705,0.0,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0010842435,0.0010842435,0.0,0.0,0.0,0.0010842435,0.0032527307,0.0,0.0,0.0,0.002168487,0.0032527307,0.0,0.0,0.0,0.0010842435,0.002168487,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0010842435,0.0010842435,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.0,0.0,0.0032527307,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.002168487,0.002168487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0010842435,0.0010842435,0.0,0.0,0.0,0.0010842435,0.0010842435,0.0,0.0,0.0010842435,0.0010842435,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.002168487,0.0032527307,0.0,0.0,0.0,0.002168487,0.004336974,0.0,0.0,0.0,0.0054212175,0.0032527307,0.0010842435,0.0,0.0,0.0032527307,0.0032527307,0.0,0.0,0.0,0.0032527307,0.004336974,0.0,0.0,0.0,0.0010842435,0.0032527307,0.0,0.0,0.0,0.0010842435,0.004336974,0.0,0.0,0.0,0.002168487,0.0010842435,0.0,0.0,0.0,0.0,0.0032527307,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0,0.0,0.0,0.0010842435,0.0,0.0010842435,0.0,0.0,0.0010842435,0.0010842435,0.0032527307,0.0,0.002168487,0.0010842435,0.0010842435,0.0,0.0,0.004336974,0.0010842435,0.0,0.0,0.0,0.0032527307,0.008673948,0.0010842435,0.0,0.0,0.004336974,0.007589705,0.002168487,0.0,0.0,0.0,0.007589705,0.002168487,0.0010842435,0.0,0.0010842435,0.008673948,0.0010842435,0.002168487,0.0,0.0010842435,0.0054212175,0.002168487,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.0,0.0032527307,0.0,0.0,0.0,0.0,0.0054212175,0.0,0.0,0.0,0.0,0.0,0.002168487,0.0,0.0,0.0,0.002168487,0.004336974,0.0,0.0,0.0,0.002168487,0.007589705,0.0032527307,0.0,0.0,0.0,0.002168487,0.007589705,0.0,0.0,0.0032527307,0.009758192,0.014095166,0.004336974,0.0,0.0010842435,0.002168487,0.014095166,0.014095166,0.0,0.002168487,0.0,0.017347896,0.06071764,0.0,0.0,0.0010842435,0.004336974,0.034695793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
